id,type,value,parent_id
'9f05049b-d8df-4cfc-82d6-ace6ed85a345','SUBJECT_AREA','Лешуконский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'57780abd-ba5d-48b2-b855-58337bd60a9d','SUBJECT_AREA','Мезенский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'd997313a-914f-45d4-8142-77bcad4baed8','SUBJECT_AREA','Мирный г','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'4190b27f-6ff3-47b4-bbb6-b06362acbc40','SUBJECT_AREA','Новодвинск г','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'cbc86da4-b331-4795-a1a9-2a2013f876ff','SUBJECT_AREA','Няндомский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'9a283210-71bb-4118-a8fa-6bb46dda3d02','SUBJECT_AREA','Онежский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'db37fd01-d0f4-4b29-a3ce-88f87bccf324','SUBJECT_AREA','Пинежский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'ab291f7f-1fbe-4448-9a76-b737e814f3a9','SUBJECT_AREA','Плесецкий р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'd7d580f9-89cb-45e5-9478-fc57323c8bb8','SUBJECT_AREA','Приморский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'dce8084c-7a00-461b-915c-9802a268d5f2','SUBJECT_AREA','Северодвинск г','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'b9be9d96-6551-4e46-861c-0d1f33a1125d','SUBJECT_AREA','Соловецкий р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'a7b81ba8-732b-45fa-b479-51e913c0825e','SUBJECT_AREA','Устьянский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'495f85ef-93aa-4407-bbc0-8397fcf6858a','SUBJECT_AREA','Холмогорский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'3d2f5381-ed8b-41ac-a22d-2db66cf965c2','SUBJECT_AREA','Шенкурский р-н','8fb7b6ab-bae7-4251-b8d7-9c46de2d1f8d'
'8aa32c6e-61b0-4400-b76e-149b8abf27ea','SUBJECT_AREA','Бабаевский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'a14e33e4-437b-48ef-9491-46cb7dd4327f','SUBJECT_AREA','Бабушкинский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'd345ff66-049e-4e21-95d4-4a08d0a08798','SUBJECT_AREA','Белозерский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'5056c335-eb90-4e2f-94f8-bb7584ba7e32','SUBJECT_AREA','Вашкинский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'c05188e7-6529-49fb-8db0-2720dc037f8c','SUBJECT_AREA','Великоустюгский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'd49385c2-4c06-4b73-9f89-3f5cf1f7eb3f','SUBJECT_AREA','Верховажский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'a1561cf9-4e18-4db0-9aab-fd75191f82af','SUBJECT_AREA','Вожегодский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'4843c00d-702b-4b29-8792-03d5d59e34fd','SUBJECT_AREA','Вологда г','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'87059366-8c69-404e-a9e3-43113e237fb3','SUBJECT_AREA','Вологодский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'7dcd9ff8-a984-43cd-9aa6-f12b0a58048f','SUBJECT_AREA','Вытегорский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'945752e7-ebf3-4e13-b991-2b2ee9ea20eb','SUBJECT_AREA','Грязовецкий р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'3e2a4c15-9ceb-4e8e-8eb3-e7624c133a48','SUBJECT_AREA','Кадуйский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'f4a949b8-1646-46c3-8982-e64d646c76d8','SUBJECT_AREA','Кирилловский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'0c79330e-6831-4046-8754-e9995fc37f9e','SUBJECT_AREA','Кичменгско-Городецкий р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'34cec6c5-c6ef-43d5-9213-7516a5ceeef8','SUBJECT_AREA','Междуреченский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'bbfa61e2-a754-4b60-a6cb-d2dac40449b3','SUBJECT_AREA','Никольский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'178a3cda-ae0e-43ca-9c55-31b8b0fd2361','SUBJECT_AREA','Нюксенский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'4310000e-8344-4258-8f12-13e13096365c','SUBJECT_AREA','Сокольский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'0662e507-062c-4ca4-8b87-3169c02a838c','SUBJECT_AREA','Сямженский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'5f515e9d-3e8e-4270-a52a-5baf808bac22','SUBJECT_AREA','Тарногский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'e7479216-a1e4-43d9-8cdb-36017b0544d9','SUBJECT_AREA','Тотемский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'3cfb2820-decd-4f84-8269-8924e53f8682','SUBJECT_AREA','Усть-Кубинский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'46a059a4-7505-49fb-abdb-fec7a543439f','SUBJECT_AREA','Устюженский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'0c9f5fac-f17f-40d6-a95c-ba556eae8343','SUBJECT_AREA','Харовский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'df3198a7-092b-4d46-b345-df2e51204342','SUBJECT_AREA','Чагодощенский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'67148c0b-e3b8-4bbd-bdde-cb7d19b24668','SUBJECT_AREA','Череповец г','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'7bba77e7-3dbe-4f19-aa02-f562dc2aa85d','SUBJECT_AREA','Череповецкий р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'1c2dce3b-8fee-43d8-ab36-accc12b9e88e','SUBJECT_AREA','Шекснинский р-н','8e2faf8a-5f2c-491d-bb6e-8e0b3fb0705e'
'192bd946-ffb1-4643-8dd5-e5c8dba02828','SUBJECT_AREA','Багратионовский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'c22510d8-04be-423b-85a0-25181d898151','SUBJECT_AREA','Балтийский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'ff871f70-e18d-4a91-b681-374a67cd5c78','SUBJECT_AREA','Гвардейский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'd614ba5b-412e-40ed-8680-6d5b4a7710d0','SUBJECT_AREA','Гурьевский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'c47e9c1e-07eb-4d55-aaf4-945e37f86182','SUBJECT_AREA','Гусевский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'7d4a16ec-7b3e-4ae3-bc18-b283fba93e23','SUBJECT_AREA','Зеленоградский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'128343d5-dece-45fb-bea4-aaf1baef3603','SUBJECT_AREA','Калининград город г','e08db82a-e006-44a5-8376-2498869fd0d4'
'533b1528-9d13-47ee-98fb-aee6c056cbe1','SUBJECT_AREA','Краснознаменский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'ec499285-4796-401a-a4a3-3c8f62a7840b','SUBJECT_AREA','Ладушкин г','e08db82a-e006-44a5-8376-2498869fd0d4'
'96e7beb9-949c-4952-a48d-860df2c94194','SUBJECT_AREA','Мамоново г','e08db82a-e006-44a5-8376-2498869fd0d4'
'6d2c7df3-2bb7-45dc-a568-a7d6a4ea5a83','SUBJECT_AREA','Неманский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'28214f3f-a1e5-493a-bbae-c55b122023e5','SUBJECT_AREA','Нестеровский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'120e06b1-1b38-4528-a25c-1b69ff1ba544','SUBJECT_AREA','Озерский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'e8d34108-36ca-406c-a56f-3cae394997fb','SUBJECT_AREA','Пионерский г','e08db82a-e006-44a5-8376-2498869fd0d4'
'81881671-ad40-4d2e-8828-19b3e450dd3a','SUBJECT_AREA','Полесский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'd7c1ee52-6de7-469a-babf-65b5cd08cf3b','SUBJECT_AREA','Правдинский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'3d674aea-d3e4-4cbb-92dc-af79258f245d','SUBJECT_AREA','Светлогорский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'fd8ebdfb-9af4-4183-bff9-40d6ffbd16b8','SUBJECT_AREA','Светлый г','e08db82a-e006-44a5-8376-2498869fd0d4'
'152136fd-d2c3-47f5-80b6-f422a6a3402e','SUBJECT_AREA','Славский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'f17fce7b-2e6b-4bdc-9956-c8c6f13d5614','SUBJECT_AREA','Советск г','e08db82a-e006-44a5-8376-2498869fd0d4'
'41566269-c376-4c73-84ff-a05612842fb6','SUBJECT_AREA','Черняховский р-н','e08db82a-e006-44a5-8376-2498869fd0d4'
'2e62ddc4-85fd-4f1c-b590-a95e04d20552','SUBJECT_AREA','Янтарный пгт','e08db82a-e006-44a5-8376-2498869fd0d4'
'1170ce46-05a8-47fc-9d6e-6edf1fb6c030','SUBJECT_AREA','Беломорский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'aaa4be6d-2e64-4856-9b90-9ff9611cc7f3','SUBJECT_AREA','Калевальский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'a9445164-e22c-48c4-9e72-acc174da37ea','SUBJECT_AREA','Кемский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'731f8811-a967-495d-9f40-096d46ca7e91','SUBJECT_AREA','Кондопожский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'b563995c-788b-489f-8099-1b93acc93202','SUBJECT_AREA','Костомукша г','260bb373-1688-486f-b4e2-9cd11e978fca'
'ca3dc518-52ae-4eba-99cf-540ae735853c','SUBJECT_AREA','Лахденпохский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'd3f08aa0-1b5c-471d-88e6-27d9184de38a','SUBJECT_AREA','Лоухский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'38fdfde8-ab73-4a8e-9c1b-715b1718395b','SUBJECT_AREA','Медвежьегорский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'c9a85c4e-60e8-4a6e-bd5a-a0e76f0cd866','SUBJECT_AREA','Муезерский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'9ae356b6-69f1-45ef-aebd-93aa90862a9a','SUBJECT_AREA','Олонецкий р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'b1f1ea19-3441-4e69-9e49-15be554da0c9','SUBJECT_AREA','Петрозаводск г','260bb373-1688-486f-b4e2-9cd11e978fca'
'b4caaf99-f1a8-4da1-beae-1e9ee26e4a29','SUBJECT_AREA','Питкярантский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'd6a29a0d-4976-4ad2-be41-964b2f3c32b6','SUBJECT_AREA','Прионежский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'abb35b3d-2ee3-49a4-93ce-217b0bdf87d6','SUBJECT_AREA','Пряжинский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'42376bce-e523-4216-9758-fc4b4d82ae00','SUBJECT_AREA','Пудожский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'3aefc1ff-7a76-4ad9-a02f-56d943cbd37b','SUBJECT_AREA','Сегежский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'94d4d834-f51c-4a56-98b2-85ca9ac4de24','SUBJECT_AREA','Сортавала г','260bb373-1688-486f-b4e2-9cd11e978fca'
'a18beeaa-684f-4e1c-b47e-82376b4e0f3c','SUBJECT_AREA','Суоярвский р-н','260bb373-1688-486f-b4e2-9cd11e978fca'
'46718ba9-746e-47f4-84cf-96e9a1a37ab0','SUBJECT_AREA','Воркута г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'78369bc1-d028-4034-ba22-2c2e1479f93b','SUBJECT_AREA','Воркутинский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'a3e80647-bffd-4c48-a096-8391881fd614','SUBJECT_AREA','Вуктыл г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'1181ce71-b8fa-48cc-a5a7-63308cca68e8','SUBJECT_AREA','Вуктыльский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'70ecf5fe-547f-4754-b6e3-005575553948','SUBJECT_AREA','Ижемский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'e37623ee-5853-4ede-bfe3-b839d131b4f6','SUBJECT_AREA','Инта г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'75e6f266-221d-4821-b462-98f08370f08c','SUBJECT_AREA','Интинский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'3abd4045-9cc5-48d9-915c-bcfef60d1316','SUBJECT_AREA','Княжпогостский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'3324f1f9-a788-47a6-aebe-d47092fa4a46','SUBJECT_AREA','Койгородский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'689ce0d5-13f5-457d-a538-3237f20c9329','SUBJECT_AREA','Корткеросский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'c1c15f8c-74c1-4303-be76-63617dda1ac8','SUBJECT_AREA','Печора г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'93990797-23ec-4853-afcd-80e3330b3162','SUBJECT_AREA','Печорский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'9bfe65d8-af87-4c82-9b0b-af0b47e281cf','SUBJECT_AREA','Прилузский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'4aec5e44-8850-4c18-84df-89c5f0b72d0f','SUBJECT_AREA','Сосногорск г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'd1890ebb-26f1-42c2-913e-11bcea7ccedb','SUBJECT_AREA','Сосногорский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'6c8566b4-6691-4b0d-8b19-ec7084409fd0','SUBJECT_AREA','Сыктывдинский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'a4f9fb18-fc53-480c-9013-54890a48cc42','SUBJECT_AREA','Сыктывкар г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'17125fef-2066-463c-89e0-46f4d3644ec2','SUBJECT_AREA','Сысольский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'25389f4c-8649-4900-835c-77b50103abdb','SUBJECT_AREA','Троицко-Печорский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'321779f2-708d-449b-bc9c-faa06d21da42','SUBJECT_AREA','Удорский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'28bf6686-3d95-4044-9592-cf0b5e2563cb','SUBJECT_AREA','Усинск г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'e0bfc295-a477-4379-9081-c83b652850c0','SUBJECT_AREA','Усинский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'ece40576-33b2-4a41-967b-7c2408b2b7a0','SUBJECT_AREA','Усть-Вымский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'6dad0fda-2531-4364-9246-15d7dc125b60','SUBJECT_AREA','Усть-Куломский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'da6674be-ae36-4ee2-873e-2f53cc6f84ca','SUBJECT_AREA','Усть-Цилемский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'4ebbbc7e-b88a-4148-8069-2bdf24e36c39','SUBJECT_AREA','Ухта г','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'53770420-b398-4711-9ab7-1931c6b531dc','SUBJECT_AREA','Ухтинский р-н','45c5fa11-84a8-44ba-893d-e6673b5ed0f4'
'5c76b7c6-a4ad-4c77-a169-edc924c717c4','SUBJECT_AREA','Бокситогорский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'38b4ef7d-b641-4fdc-9063-6db06efba20a','SUBJECT_AREA','Волосовский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'fedb4547-4c8c-441a-8089-34ef301189c6','SUBJECT_AREA','Волховский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'8f072da8-0a52-4a4e-ba81-c5acdaf1d448','SUBJECT_AREA','Всеволожский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'a1368fa7-ba35-4feb-a145-dd5cd79a8f29','SUBJECT_AREA','Выборгский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'e1a6d421-a802-4b61-9d94-44e4839607bc','SUBJECT_AREA','Гатчинский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'c327b3b5-12c6-4b40-9e7b-22a7fad9b165','SUBJECT_AREA','Кингисеппский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'c58c07ed-4c1f-43d1-9547-fa9e35f5fa10','SUBJECT_AREA','Киришский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'c515c238-ea38-4fd3-afb3-610c246d37c6','SUBJECT_AREA','Кировский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'dcbc9389-8092-43fc-a49d-064ebfdda7b9','SUBJECT_AREA','Лодейнопольский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'd5ad67bd-ff9a-4f71-a19e-4574d1cfed55','SUBJECT_AREA','Ломоносовский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'84cf39ec-d2d3-4704-8b65-fc984e2706ab','SUBJECT_AREA','Лужский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'e0755414-a48c-49e7-99a5-363ccf86724b','SUBJECT_AREA','Подпорожский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'e249dff7-a898-405f-b321-7e9ec9d6bbf6','SUBJECT_AREA','Приозерский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'9cf96689-e4c7-4d92-8bbc-f229fdd175c8','SUBJECT_AREA','Сланцевский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'0aea5c4d-2494-4e0a-b240-e952ac422f34','SUBJECT_AREA','Сосновый Бор г','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'25a9e40f-8b67-497d-83bc-0aa5825a3dcb','SUBJECT_AREA','Тихвинский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'647acafb-0658-4a0a-ba25-343058d47481','SUBJECT_AREA','Тосненский р-н','3e47597c-b083-4b04-bf9b-ed34cf671b79'
'0affd62e-0d9e-4fb6-98af-b82c890f4fd3','SUBJECT_AREA','Апатиты г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'521ae992-5521-45dd-8d03-236457c46217','SUBJECT_AREA','Видяево рп','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'1b0ab307-0019-4e68-aa95-b012ea5be879','SUBJECT_AREA','Гаджиево г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'ba284a41-0849-460d-9c2f-504f6689540b','SUBJECT_AREA','Заозерск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'1d3ba784-8eea-44eb-b792-0bcc4a846d4c','SUBJECT_AREA','Кандалакша г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'c172bc26-0faa-4ee1-9d89-a844d6e2d810','SUBJECT_AREA','Кандалакшский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'83a0c89b-7e85-422a-b076-8fb0501aae5c','SUBJECT_AREA','Кировск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'81b8dfb5-ef94-44dd-9afd-71d82475e0ac','SUBJECT_AREA','Ковдорский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'd85467e9-ade0-4328-8d3b-845c80598897','SUBJECT_AREA','Кольский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'ab52810b-bd92-4078-88a5-fb2d2a82c3af','SUBJECT_AREA','Ловозерский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'9bb5cbdc-f4a2-493f-b0e7-16653f029eb9','SUBJECT_AREA','Мончегорск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'39b6063d-3a94-46c0-90cd-7eb97f4751ee','SUBJECT_AREA','Мурманск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'4495f643-991b-400c-ab54-788a36ef1687','SUBJECT_AREA','Оленегорск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'1f8ca167-3437-414a-885a-9e8e0660c60e','SUBJECT_AREA','Оленегорск-1 г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'99998248-2f66-4858-8f7b-48e458eca297','SUBJECT_AREA','Оленегорск-2 г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'4efae79c-c7fa-4632-856e-77083371643e','SUBJECT_AREA','Оленегорск-4 г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'2a161f86-3530-4588-90c3-76329b17d70d','SUBJECT_AREA','Островной г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'64a52da4-942c-4b63-81e0-efcd79dd8db8','SUBJECT_AREA','Печенгский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'f3e089f0-7ade-4512-b3f9-923859c64d75','SUBJECT_AREA','Полярные Зори г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'7ba71a81-0d1d-47a4-aa36-c860c2e9ced6','SUBJECT_AREA','Полярный г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'c7206424-3b61-4d21-8abc-26dca36cc264','SUBJECT_AREA','Североморск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'6c7804da-edf4-408e-9764-2a555e693b24','SUBJECT_AREA','Снежногорск г','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'8f4da1c7-5bad-43f7-9d83-949b0dc3a7a0','SUBJECT_AREA','Терский р-н','58fb2e35-7a5c-46b9-b91f-63fed4c0cadf'
'b7fe170c-1782-40e2-ad2c-e13e721a4143','SUBJECT_AREA','Нарьян-Мар г','55557bb4-061f-4dc8-8ec7-6c9a0721dcc3'
'9d4efeb3-bdb2-4cc6-bd66-4a85171f5531','SUBJECT_AREA','Батецкий р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'deddc325-adbb-4bed-8a91-c5c798f87b34','SUBJECT_AREA','Боровичский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'09e7b639-8fc9-496c-8075-b9a2c6194d17','SUBJECT_AREA','Валдайский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'2c6a9946-91ec-4f48-b608-9d0f4296bbae','SUBJECT_AREA','Великий Новгород г','88100d23-3955-4ddf-8e35-4950c77e5052'
'b132fbf5-2f4f-411c-b403-413df2a4020e','SUBJECT_AREA','Волотовский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'b2eb2c46-6624-4824-8b2e-bde333f72aab','SUBJECT_AREA','Демянский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'77a814d8-cdd2-41e5-8421-83a59b22f3df','SUBJECT_AREA','Крестецкий р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'85a87faf-eb9a-47ac-9787-28dbadd5b814','SUBJECT_AREA','Любытинский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'3fe1a53d-fea5-4e89-aaa1-6afcda53d7e7','SUBJECT_AREA','Маловишерский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'68236fd2-baca-44fe-8f0f-2042d80cfa5f','SUBJECT_AREA','Марёвский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'765ff3aa-2a5c-424a-b5e6-ba89e5a7161a','SUBJECT_AREA','Мошенской р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'5944e431-4a93-4dc3-b594-7f5ccc40d3fa','SUBJECT_AREA','Новгородский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'0c12a5e5-2b50-4a5d-b6de-376a29927f84','SUBJECT_AREA','Окуловский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'f218e8db-8291-4910-a008-b45b6d910fe5','SUBJECT_AREA','Парфинский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'ee3f62c2-d7a7-46da-81d6-6f8a83698f67','SUBJECT_AREA','Пестовский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'7ae987b1-d4a5-4b56-8cd1-0683f2fe265f','SUBJECT_AREA','Поддорский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'eeba765e-2c29-4d39-a636-ab2dcab4e9a1','SUBJECT_AREA','Солецкий р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'1fa563d2-3334-464c-8567-fe7f4e72861e','SUBJECT_AREA','Старорусский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'975b7566-e21f-4aff-a485-cb6c6f7bef80','SUBJECT_AREA','Хвойнинский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'99362a9d-a8d4-43bd-b0c3-87eac09017ab','SUBJECT_AREA','Холмский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'63efc59b-d7b0-4c04-98ef-da022ebcffe6','SUBJECT_AREA','Чудовский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'0fbd4f96-3ae4-4c01-8d28-a012e1cdb927','SUBJECT_AREA','Шимский р-н','88100d23-3955-4ddf-8e35-4950c77e5052'
'4cd71fda-fba2-47d4-bae9-bea7c1fc9ff8','SUBJECT_AREA','Бежаницкий р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'103f6077-7a76-4061-9191-576e85121db5','SUBJECT_AREA','Великие Луки г','03d74434-ac48-4aed-a151-25fdbf49269d'
'38786e09-4ade-4706-8ff5-6ba34fa3e994','SUBJECT_AREA','Великолукский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'779552c9-15f4-4f5a-9def-59d35de18e6b','SUBJECT_AREA','Гдовский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'2ac1c9b6-4e5a-4467-a923-220ba02a98ed','SUBJECT_AREA','Дедовичский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'0a32c27e-d971-4d6f-af28-bd658d4510c5','SUBJECT_AREA','Дновский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'dd561978-274d-43f0-a427-dddf7d38c04d','SUBJECT_AREA','Красногородский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
'e00cc8c6-d614-44df-a99c-2aa68e964142','SUBJECT_AREA','Куньинский р-н','03d74434-ac48-4aed-a151-25fdbf49269d'
